State,Data Acquisition Time,pH
Rajasthan,24-04-2019 08:30,8.1
Rajasthan,16-10-2019 08:30,7.6
Rajasthan,06-11-2020 08:30,7.8
Rajasthan,10-07-2020 08:30,8.1
Rajasthan,25-04-2018 08:30,8.31
Rajasthan,23-10-2018 08:30,8.02
Rajasthan,24-04-2019 08:30,8.3
Rajasthan,16-10-2019 08:30,8.1
Rajasthan,06-11-2020 08:30,7.6
Rajasthan,10-07-2020 08:30,7.9
Rajasthan,25-04-2018 08:30,8.47
Rajasthan,23-10-2018 08:30,7.78
Rajasthan,24-04-2019 08:30,7.7
Rajasthan,16-10-2019 08:30,7.8
Rajasthan,06-11-2020 08:30,8
Rajasthan,10-07-2020 08:30,8
Rajasthan,04-10-2019 08:30,7.1
Rajasthan,14-10-2019 08:30,8.2
Rajasthan,14-10-2019 08:30,7.9
Rajasthan,14-10-2019 08:30,7.6
Rajasthan,27-05-2020 08:30,7.2
Rajasthan,04-10-2019 08:30,7
Rajasthan,14-10-2019 08:30,8
Rajasthan,27-05-2020 08:30,8.2
Rajasthan,21-10-2020 08:30,8.3
Rajasthan,04-10-2019 08:30,6.5
Rajasthan,14-10-2019 08:30,7.6
Rajasthan,27-05-2020 08:30,6.8
Rajasthan,04-10-2019 08:30,6.4
Rajasthan,14-10-2019 08:30,7.5
Rajasthan,27-05-2020 08:30,7.4
Rajasthan,21-10-2020 08:30,8.2
Sikkim,01-10-2018 08:30,6.5
Sikkim,02-09-2018 08:30,6.3
Sikkim,03-12-2018 08:30,6.5
Sikkim,04-07-2018 08:30,6.5
Sikkim,05-07-2018 08:30,6
Sikkim,06-08-2018 08:30,6
Sikkim,07-09-2018 08:30,6
Sikkim,08-10-2018 08:30,6.5
Sikkim,09-08-2018 08:30,6.5
Sikkim,10-08-2018 08:30,6.5
Sikkim,11-12-2018 08:30,6.5
Sikkim,12-07-2018 08:30,6
Sikkim,07-10-2019 08:30,6.8
Sikkim,08-12-2019 08:30,6.8
Sikkim,09-10-2019 08:30,6.8
Sikkim,16-10-2019 08:30,6.5
Sikkim,11-08-2019 08:30,6.5
Sikkim,12-09-2019 08:30,6.5
Sikkim,01-10-2020 08:30,6.5
Sikkim,02-10-2020 08:30,6.5
Sikkim,03-11-2020 08:30,6.5
Sikkim,13-04-2020 08:30,7
Sikkim,05-11-2020 08:30,6.5
Sikkim,06-06-2020 08:30,6.8
Sikkim,07-08-2020 08:30,6.5
Sikkim,08-07-2020 08:30,6.6
Sikkim,09-07-2020 08:30,6.5
Sikkim,10-08-2020 08:30,6.5
Sikkim,11-08-2020 08:30,6.5
Sikkim,12-09-2020 08:30,6.6
Sikkim,01-05-2018 08:30,7
Sikkim,02-05-2018 08:30,6.8
Sikkim,03-05-2018 08:30,7
Sikkim,04-04-2018 08:30,7.5
Sikkim,05-03-2018 08:30,7
Sikkim,06-04-2018 08:30,7
Sikkim,07-04-2018 08:30,6.5
Sikkim,08-03-2018 08:30,7
Sikkim,09-04-2018 08:30,7.5
Sikkim,10-03-2018 08:30,6.5
Sikkim,11-03-2018 08:30,7
Sikkim,12-03-2018 08:30,7
Sikkim,07-05-2019 08:30,7
Sikkim,08-05-2019 08:30,7
Sikkim,09-04-2019 08:30,6.5
Sikkim,10-03-2019 08:30,7
Sikkim,11-04-2019 08:30,7
Sikkim,12-04-2019 08:30,7
Sikkim,01-06-2020 08:30,7
Sikkim,02-05-2020 08:30,7
Sikkim,03-04-2020 08:30,7
Sikkim,05-04-2020 08:30,7
Sikkim,06-03-2020 08:30,7
Sikkim,07-04-2020 08:30,7
Sikkim,08-03-2020 08:30,6.5
Sikkim,09-03-2020 08:30,7
Sikkim,10-06-2020 08:30,7
Sikkim,11-03-2020 08:30,7.1
Sikkim,12-03-2020 08:30,7.1
Sikkim,01-10-2018 08:30,6
Sikkim,02-09-2018 08:30,6
Sikkim,03-12-2018 08:30,6.5
Sikkim,04-07-2018 08:30,6
Sikkim,05-07-2018 08:30,6
Sikkim,06-06-2018 08:30,6
Sikkim,07-09-2018 08:30,6
Sikkim,08-10-2018 08:30,6
Sikkim,09-08-2018 08:30,6.5
Sikkim,10-08-2018 08:30,6
Sikkim,11-12-2018 08:30,6
Sikkim,12-07-2018 08:30,6
Sikkim,07-10-2019 08:30,6.6
Sikkim,08-12-2019 08:30,6.6
Sikkim,09-10-2019 08:30,6.6
Sikkim,16-10-2019 08:30,6
Sikkim,11-08-2019 08:30,6
Sikkim,12-09-2019 08:30,6.5
Sikkim,01-10-2020 08:30,6
Sikkim,02-10-2020 08:30,6.5
Sikkim,03-11-2020 08:30,6
Sikkim,13-04-2020 08:30,7
Sikkim,05-06-2020 08:30,6
Sikkim,06-04-2020 08:30,6.6
Sikkim,07-06-2020 08:30,6.5
Sikkim,08-07-2020 08:30,6.5
Sikkim,09-07-2020 08:30,6.5
Sikkim,10-08-2020 08:30,6.4
Sikkim,11-05-2020 08:30,6.5
Sikkim,12-07-2020 08:30,6.5
Sikkim,01-08-2018 08:30,6.5
Sikkim,02-07-2018 08:30,6.5
Sikkim,03-08-2018 08:30,7
Sikkim,04-06-2018 08:30,7
Sikkim,05-05-2018 08:30,7
Sikkim,06-06-2018 08:30,6.5
Sikkim,07-06-2018 08:30,6.5
Sikkim,08-06-2018 08:30,7
Sikkim,09-06-2018 08:30,7
Sikkim,10-05-2018 08:30,6.5
Sikkim,11-05-2018 08:30,7
Sikkim,12-05-2018 08:30,6.5
Sikkim,07-08-2019 08:30,6.5
Sikkim,08-09-2019 08:30,6.5
Sikkim,09-06-2019 08:30,6.5
Sikkim,14-10-2019 08:30,6.5
Sikkim,11-06-2019 08:30,7
Sikkim,12-06-2019 08:30,6
Sikkim,01-08-2020 08:30,6.5
Sikkim,02-07-2020 08:30,6.5
Sikkim,03-06-2020 08:30,6.5
Sikkim,05-06-2020 08:30,6.5
Sikkim,06-04-2020 08:30,6.5
Sikkim,07-06-2020 08:30,7
Sikkim,08-05-2020 08:30,6.5
Sikkim,09-05-2020 08:30,6.5
Sikkim,10-08-2020 08:30,6.5
Sikkim,11-05-2020 08:30,6.6
Sikkim,12-07-2020 08:30,6.7
Sikkim,19-01-2018 08:30,7
Sikkim,20-02-2018 08:30,7
Sikkim,19-03-2018 08:30,7.5
Sikkim,16-04-2018 08:30,7.5
Sikkim,15-05-2018 08:30,7.5
Sikkim,15-06-2018 08:30,7.5
Sikkim,20-07-2018 08:30,7
Sikkim,20-08-2018 08:30,7
Sikkim,15-09-2018 08:30,7.5
Sikkim,22-10-2018 08:30,7
Sikkim,19-11-2018 08:30,7
Sikkim,19-12-2018 08:30,7.5
Sikkim,17-07-2019 08:30,7.2
Sikkim,19-08-2019 08:30,7.2
Sikkim,18-09-2019 08:30,7.2
Sikkim,23-10-2019 08:30,7
Sikkim,15-11-2019 08:30,7
Sikkim,17-12-2019 08:30,7.5
Sikkim,20-01-2020 08:30,7
Sikkim,17-02-2020 08:30,7.5
Sikkim,18-03-2020 08:30,7
Sikkim,18-05-2020 08:30,7
Sikkim,06-12-2020 08:30,7.2
Sikkim,14-07-2020 08:30,7.5
Sikkim,17-08-2020 08:30,7
Sikkim,14-09-2020 08:30,7
Sikkim,14-10-2020 08:30,7.5
Sikkim,13-11-2020 08:30,7
Sikkim,14-12-2020 08:30,7.5
Sikkim,19-01-2018 08:30,7
Sikkim,20-02-2018 08:30,7
Sikkim,19-03-2018 08:30,7
Sikkim,16-04-2018 08:30,7
Sikkim,15-05-2018 08:30,7.5
Sikkim,15-06-2018 08:30,7
Sikkim,20-07-2018 08:30,7
Sikkim,20-08-2018 08:30,6.5
Sikkim,15-09-2018 08:30,7
Sikkim,22-10-2018 08:30,7
Sikkim,19-11-2018 08:30,7
Sikkim,19-12-2018 08:30,7
Sikkim,17-07-2019 08:30,7
Sikkim,19-08-2019 08:30,7
Sikkim,18-09-2019 08:30,7
Sikkim,23-10-2019 08:30,7
Sikkim,15-11-2019 08:30,7
Sikkim,17-12-2019 08:30,7
Sikkim,20-01-2020 08:30,7
Sikkim,17-02-2020 08:30,7
Sikkim,18-03-2020 08:30,7
Sikkim,18-05-2020 08:30,7
Sikkim,06-12-2020 08:30,7
Sikkim,14-07-2020 08:30,7.5
Sikkim,17-08-2020 08:30,7
Sikkim,14-09-2020 08:30,7
Sikkim,14-10-2020 08:30,7
Sikkim,13-11-2020 08:30,7
Sikkim,14-12-2020 08:30,7
Sikkim,22-01-2018 08:30,6.5
Sikkim,23-02-2018 08:30,6.5
Sikkim,21-03-2018 08:30,6.5
Sikkim,18-04-2018 08:30,6.5
Sikkim,17-05-2018 08:30,7
Sikkim,18-06-2018 08:30,6.5
Sikkim,22-07-2018 08:30,6.5
Sikkim,22-08-2018 08:30,6
Sikkim,18-09-2018 08:30,6.5
Sikkim,24-10-2018 08:30,6.5
Sikkim,22-11-2018 08:30,6.5
Sikkim,21-12-2018 08:30,6.5
Sikkim,19-07-2019 08:30,6.5
Sikkim,21-08-2019 08:30,6.5
Sikkim,20-09-2019 08:30,6.5
Sikkim,24-10-2019 08:30,6.5
Sikkim,18-11-2019 08:30,6.5
Sikkim,19-12-2019 08:30,6.5
Sikkim,22-01-2020 08:30,6.5
Sikkim,17-02-2020 08:30,6.5
Sikkim,18-03-2020 08:30,6.5
Sikkim,18-05-2020 08:30,6.5
Sikkim,15-06-2020 08:30,6.5
Sikkim,16-07-2020 08:30,7
Sikkim,19-08-2020 08:30,6.5
Sikkim,16-09-2020 08:30,6.5
Sikkim,16-10-2020 08:30,6.5
Sikkim,19-11-2020 08:30,6.7
Sikkim,14-12-2020 08:30,6.8
Sikkim,01-12-2018 08:30,6.5
Sikkim,13-02-2018 08:30,6.7
Sikkim,14-03-2018 08:30,6.8
Sikkim,04-09-2018 08:30,6.5
Sikkim,05-10-2018 08:30,6.5
Sikkim,06-08-2018 08:30,6.5
Sikkim,07-11-2018 08:30,6.5
Sikkim,13-08-2018 08:30,6.5
Sikkim,09-10-2018 08:30,6.5
Sikkim,10-10-2018 08:30,6
Sikkim,14-11-2018 08:30,6.5
Sikkim,15-12-2018 08:30,6.5
Sikkim,07-12-2019 08:30,6.5
Sikkim,14-08-2019 08:30,6.5
Sikkim,09-12-2019 08:30,6.5
Sikkim,18-10-2019 08:30,6.5
Sikkim,11-11-2019 08:30,6.5
Sikkim,12-11-2019 08:30,6.5
Sikkim,13-01-2020 08:30,6.5
Sikkim,02-12-2020 08:30,6.5
Sikkim,13-03-2020 08:30,6.5
Sikkim,05-11-2020 08:30,6.5
Sikkim,06-06-2020 08:30,6.5
Sikkim,07-08-2020 08:30,6.6
Sikkim,08-10-2020 08:30,6.5
Sikkim,09-09-2020 08:30,6.5
Sikkim,10-09-2020 08:30,6.5
Sikkim,11-09-2020 08:30,6.6
Sikkim,12-09-2020 08:30,6.5
Sikkim,01-03-2018 08:30,7
Sikkim,02-02-2018 08:30,7
Sikkim,03-03-2018 08:30,7.5
Sikkim,04-02-2018 08:30,7
Sikkim,05-01-2018 08:30,7.5
Sikkim,06-01-2018 08:30,7
Sikkim,07-02-2018 08:30,7
Sikkim,08-01-2018 08:30,7.5
Sikkim,09-01-2018 08:30,7
Sikkim,10-01-2018 08:30,7
Sikkim,11-01-2018 08:30,7.5
Sikkim,12-01-2018 08:30,7.5
Sikkim,07-02-2019 08:30,7
Sikkim,08-02-2019 08:30,7
Sikkim,09-02-2019 08:30,7
Sikkim,10-01-2019 08:30,7
Sikkim,11-01-2019 08:30,7.5
Sikkim,12-02-2019 08:30,7
Sikkim,01-03-2020 08:30,7.5
Sikkim,02-03-2020 08:30,7
Sikkim,03-02-2020 08:30,7.5
Sikkim,05-02-2020 08:30,7
Sikkim,06-01-2020 08:30,7
Sikkim,07-02-2020 08:30,7.5
Sikkim,08-01-2020 08:30,7
Sikkim,09-01-2020 08:30,7.5
Sikkim,10-01-2020 08:30,7
Sikkim,11-02-2020 08:30,7.2
Sikkim,12-01-2020 08:30,7
Sikkim,15-01-2018 08:30,6.5
Sikkim,17-02-2018 08:30,6.8
Sikkim,16-03-2018 08:30,6.8
Sikkim,04-12-2018 08:30,6.5
Sikkim,05-12-2018 08:30,6.5
Sikkim,06-11-2018 08:30,6.5
Sikkim,13-07-2018 08:30,6.5
Sikkim,16-08-2018 08:30,6.5
Sikkim,09-12-2018 08:30,6.5
Sikkim,10-12-2018 08:30,6.5
Sikkim,16-11-2018 08:30,6.5
Sikkim,17-12-2018 08:30,6.5
Sikkim,15-07-2019 08:30,6.7
Sikkim,16-08-2019 08:30,6.7
Sikkim,16-09-2019 08:30,6.7
Sikkim,21-10-2019 08:30,6.5
Sikkim,13-11-2019 08:30,6.5
Sikkim,13-12-2019 08:30,6
Sikkim,16-01-2020 08:30,6
Sikkim,14-02-2020 08:30,7
Sikkim,16-03-2020 08:30,6
Sikkim,13-05-2020 08:30,6
Sikkim,06-08-2020 08:30,6.7
Sikkim,07-09-2020 08:30,6.6
Sikkim,13-08-2020 08:30,6.7
Sikkim,09-11-2020 08:30,6.7
Sikkim,10-09-2020 08:30,6.6
Sikkim,11-11-2020 08:30,6.6
Sikkim,12-11-2020 08:30,6.7
Sikkim,01-12-2018 08:30,7
Sikkim,13-02-2018 08:30,7
Sikkim,14-03-2018 08:30,7
Sikkim,04-09-2018 08:30,7
Sikkim,05-10-2018 08:30,7
Sikkim,06-11-2018 08:30,6.5
Sikkim,07-11-2018 08:30,6.5
Sikkim,13-08-2018 08:30,6
Sikkim,09-10-2018 08:30,7
Sikkim,10-10-2018 08:30,6.5
Sikkim,14-11-2018 08:30,7
Sikkim,15-12-2018 08:30,6.5
Sikkim,07-12-2019 08:30,6.8
Sikkim,14-08-2019 08:30,6.8
Sikkim,09-12-2019 08:30,6.8
Sikkim,18-10-2019 08:30,7
Sikkim,11-11-2019 08:30,7
Sikkim,12-11-2019 08:30,6.5
Sikkim,13-01-2020 08:30,6.5
Sikkim,02-12-2020 08:30,7
Sikkim,13-03-2020 08:30,6.5
Sikkim,13-04-2020 08:30,7
Sikkim,05-11-2020 08:30,6.5
Sikkim,06-08-2020 08:30,6.8
Sikkim,07-09-2020 08:30,6.5
Sikkim,08-10-2020 08:30,6.8
Sikkim,09-09-2020 08:30,6.7
Sikkim,10-09-2020 08:30,6.7
Sikkim,11-09-2020 08:30,6.7
Sikkim,12-09-2020 08:30,6.6
Sikkim,15-01-2018 08:30,6.5
Sikkim,17-02-2018 08:30,7
Sikkim,16-03-2018 08:30,7
Sikkim,04-12-2018 08:30,6.5
Sikkim,05-12-2018 08:30,7
Sikkim,13-06-2018 08:30,6.5
Sikkim,16-07-2018 08:30,6.5
Sikkim,16-08-2018 08:30,6.5
Sikkim,09-12-2018 08:30,6.5
Sikkim,10-12-2018 08:30,6.5
Sikkim,16-11-2018 08:30,6.5
Sikkim,17-12-2018 08:30,6.5
Sikkim,15-07-2019 08:30,6.6
Sikkim,16-08-2019 08:30,6.6
Sikkim,16-09-2019 08:30,6.6
Sikkim,21-10-2019 08:30,6.5
Sikkim,13-11-2019 08:30,6.5
Sikkim,13-12-2019 08:30,6.5
Sikkim,16-01-2020 08:30,6.5
Sikkim,14-02-2020 08:30,6.5
Sikkim,16-03-2020 08:30,6.5
Sikkim,13-05-2020 08:30,6.5
Sikkim,06-10-2020 08:30,6.6
Sikkim,07-09-2020 08:30,6.7
Sikkim,13-08-2020 08:30,6.6
Sikkim,09-11-2020 08:30,6.6
Sikkim,10-12-2020 08:30,6.5
Sikkim,11-11-2020 08:30,6.4
Sikkim,12-11-2020 08:30,6.8
Tamil Nadu,17-10-2019 08:30,6.7
Tamil Nadu,20-10-2020 08:30,7.3
Tamil Nadu,01-11-2018 08:30,6.88
Tamil Nadu,26-06-2018 08:30,7.01
Tamil Nadu,23-07-2018 08:30,7.04
Tamil Nadu,08-02-2018 08:30,6.34
Tamil Nadu,09-07-2018 08:30,6.84
Tamil Nadu,24-10-2018 08:30,7.55
Tamil Nadu,14-11-2018 08:30,7.35
Tamil Nadu,12-10-2018 08:30,8.1
Tamil Nadu,01-03-2019 08:30,7.2
Tamil Nadu,20-08-2019 08:30,7.6
Tamil Nadu,23-09-2019 08:30,6
Tamil Nadu,21-10-2019 08:30,6.6
Tamil Nadu,14-11-2019 08:30,7.2
Tamil Nadu,12-10-2019 08:30,7.7
Tamil Nadu,23-01-2020 08:30,7.3
Tamil Nadu,14-02-2020 08:30,7.3
Tamil Nadu,18-03-2020 08:30,8.1
Tamil Nadu,13-04-2020 08:30,7.5
Tamil Nadu,20-05-2020 08:30,7.5
Tamil Nadu,06-12-2020 08:30,7.7
Tamil Nadu,15-07-2020 08:30,7.6
Tamil Nadu,08-12-2020 08:30,6.1
Tamil Nadu,09-11-2020 08:30,7.6
Tamil Nadu,13-10-2020 08:30,7.2
Tamil Nadu,11-06-2020 08:30,7.1
Tamil Nadu,12-09-2020 08:30,6.9
Tamil Nadu,14-09-2020 08:30,7.4
Tamil Nadu,17-10-2019 08:30,6.9
Tamil Nadu,20-10-2020 08:30,6.9
Tamil Nadu,01-03-2018 08:30,8.28
Tamil Nadu,04-04-2018 08:30,8.45
Tamil Nadu,09-03-2018 08:30,6.62
Tamil Nadu,12-05-2018 08:30,7.7
Tamil Nadu,01-07-2019 08:30,7.5
Tamil Nadu,16-09-2019 08:30,7.6
Tamil Nadu,18-12-2019 08:30,7.5
Tamil Nadu,27-01-2020 08:30,6.9
Tamil Nadu,12-01-2020 08:30,7.2
Tamil Nadu,01-11-2018 08:30,6.88
Tamil Nadu,15-02-2018 08:30,7.18
Tamil Nadu,03-07-2018 08:30,7.67
Tamil Nadu,16-04-2018 08:30,7.48
Tamil Nadu,17-05-2018 08:30,6.86
Tamil Nadu,13-06-2018 08:30,6.47
Tamil Nadu,07-10-2018 08:30,6.28
Tamil Nadu,16-08-2018 08:30,7.14
Tamil Nadu,09-11-2018 08:30,8.08
Tamil Nadu,10-10-2018 08:30,6.47
Tamil Nadu,14-11-2018 08:30,7.28
Tamil Nadu,13-12-2018 08:30,7.3
Tamil Nadu,02-08-2019 08:30,6.5
Tamil Nadu,03-12-2019 08:30,6.8
Tamil Nadu,04-09-2019 08:30,7.5
Tamil Nadu,14-05-2019 08:30,6.4
Tamil Nadu,06-11-2019 08:30,7.8
Tamil Nadu,07-11-2019 08:30,7.7
Tamil Nadu,08-01-2019 08:30,7.3
Tamil Nadu,18-09-2019 08:30,7.1
Tamil Nadu,15-10-2019 08:30,7.5
Tamil Nadu,13-11-2019 08:30,7.7
Tamil Nadu,18-12-2019 08:30,6.9
Tamil Nadu,01-08-2020 08:30,6.6
Tamil Nadu,13-02-2020 08:30,7.5
Tamil Nadu,19-03-2020 08:30,7.4
Tamil Nadu,04-10-2020 08:30,7.3
Tamil Nadu,05-06-2020 08:30,7.2
Tamil Nadu,06-10-2020 08:30,7.9
Tamil Nadu,23-07-2020 08:30,7.6
Tamil Nadu,08-06-2020 08:30,7.2
Tamil Nadu,14-09-2020 08:30,6.9
Tamil Nadu,28-10-2020 08:30,6.4
Tamil Nadu,11-12-2020 08:30,6.3
Tamil Nadu,12-09-2020 08:30,7.1
Tamil Nadu,01-11-2018 08:30,7.16
Tamil Nadu,15-02-2018 08:30,7.96
Tamil Nadu,03-07-2018 08:30,7.47
Tamil Nadu,16-04-2018 08:30,7.04
Tamil Nadu,17-05-2018 08:30,6.39
Tamil Nadu,13-06-2018 08:30,6.49
Tamil Nadu,07-10-2018 08:30,6.66
Tamil Nadu,16-08-2018 08:30,6.99
Tamil Nadu,09-11-2018 08:30,7.03
Tamil Nadu,10-10-2018 08:30,7.64
Tamil Nadu,14-11-2018 08:30,7.86
Tamil Nadu,13-12-2018 08:30,7.9
Tamil Nadu,02-08-2019 08:30,7.8
Tamil Nadu,03-12-2019 08:30,8.2
Tamil Nadu,04-09-2019 08:30,7.8
Tamil Nadu,14-05-2019 08:30,7.9
Tamil Nadu,06-11-2019 08:30,8
Tamil Nadu,07-11-2019 08:30,8.3
Tamil Nadu,08-01-2019 08:30,7.5
Tamil Nadu,18-09-2019 08:30,6.6
Tamil Nadu,15-10-2019 08:30,7.3
Tamil Nadu,13-11-2019 08:30,7.4
Tamil Nadu,18-12-2019 08:30,7.6
Tamil Nadu,01-08-2020 08:30,7.5
Tamil Nadu,13-02-2020 08:30,8.1
Tamil Nadu,19-03-2020 08:30,8.2
Tamil Nadu,04-10-2020 08:30,7.8
Tamil Nadu,05-06-2020 08:30,7.9
Tamil Nadu,06-10-2020 08:30,8
Tamil Nadu,23-07-2020 08:30,7.6
Tamil Nadu,08-06-2020 08:30,7.4
Tamil Nadu,14-09-2020 08:30,7.7
Tamil Nadu,28-10-2020 08:30,7.6
Tamil Nadu,11-12-2020 08:30,7.8
Tamil Nadu,12-09-2020 08:30,7.9
Tamil Nadu,01-11-2018 08:30,7.05
Tamil Nadu,15-02-2018 08:30,7.56
Tamil Nadu,03-07-2018 08:30,7.75
Tamil Nadu,16-04-2018 08:30,7.36
Tamil Nadu,17-05-2018 08:30,6.95
Tamil Nadu,13-06-2018 08:30,6.94
Tamil Nadu,07-10-2018 08:30,6.57
Tamil Nadu,16-08-2018 08:30,6.94
Tamil Nadu,09-11-2018 08:30,6.82
Tamil Nadu,10-10-2018 08:30,6.23
Tamil Nadu,14-11-2018 08:30,7.82
Tamil Nadu,13-12-2018 08:30,8.2
Tamil Nadu,02-08-2019 08:30,7.2
Tamil Nadu,03-12-2019 08:30,7.1
Tamil Nadu,04-09-2019 08:30,7.3
Tamil Nadu,14-05-2019 08:30,6.8
Tamil Nadu,06-11-2019 08:30,7.5
Tamil Nadu,07-11-2019 08:30,7.8
Tamil Nadu,08-01-2019 08:30,6.7
Tamil Nadu,18-09-2019 08:30,6.3
Tamil Nadu,15-10-2019 08:30,7.4
Tamil Nadu,13-11-2019 08:30,7.5
Tamil Nadu,18-12-2019 08:30,7.4
Tamil Nadu,01-08-2020 08:30,7.3
Tamil Nadu,13-02-2020 08:30,7.8
Tamil Nadu,19-03-2020 08:30,8.2
Tamil Nadu,04-10-2020 08:30,7.3
Tamil Nadu,05-06-2020 08:30,7
Tamil Nadu,06-10-2020 08:30,7.2
Tamil Nadu,23-07-2020 08:30,7.7
Tamil Nadu,08-06-2020 08:30,6.6
Tamil Nadu,14-09-2020 08:30,7.3
Tamil Nadu,28-10-2020 08:30,6.7
Tamil Nadu,11-12-2020 08:30,6.8
Tamil Nadu,12-09-2020 08:30,7.1
Tamil Nadu,01-11-2018 08:30,7.52
Tamil Nadu,14-02-2018 08:30,8.09
Tamil Nadu,08-09-2018 08:30,7.26
Tamil Nadu,09-10-2018 08:30,8.22
Tamil Nadu,10-10-2018 08:30,7.76
Tamil Nadu,11-09-2018 08:30,8.26
Tamil Nadu,12-10-2018 08:30,3.3
Tamil Nadu,03-11-2019 08:30,8
Tamil Nadu,04-09-2019 08:30,8.1
Tamil Nadu,13-05-2019 08:30,8
Tamil Nadu,09-06-2019 08:30,7.1
Tamil Nadu,10-09-2019 08:30,7.4
Tamil Nadu,11-11-2019 08:30,7.6
Tamil Nadu,12-12-2019 08:30,8.1
Tamil Nadu,21-01-2020 08:30,8.3
Tamil Nadu,13-02-2020 08:30,8.1
Tamil Nadu,19-03-2020 08:30,8.3
Tamil Nadu,04-10-2020 08:30,8
Tamil Nadu,05-06-2020 08:30,7.9
Tamil Nadu,06-10-2020 08:30,8.2
Tamil Nadu,23-07-2020 08:30,7.6
Tamil Nadu,08-06-2020 08:30,7.3
Tamil Nadu,14-09-2020 08:30,7.8
Tamil Nadu,28-10-2020 08:30,7.8
Tamil Nadu,11-12-2020 08:30,7.9
Tamil Nadu,12-09-2020 08:30,8.4
Tamil Nadu,01-03-2018 08:30,7.06
Tamil Nadu,02-07-2018 08:30,6.78
Tamil Nadu,03-07-2018 08:30,7.16
Tamil Nadu,04-04-2018 08:30,6.97
Tamil Nadu,05-02-2018 08:30,6.29
Tamil Nadu,06-01-2018 08:30,6.46
Tamil Nadu,07-04-2018 08:30,6.24
Tamil Nadu,08-10-2018 08:30,6.78
Tamil Nadu,09-05-2018 08:30,6.73
Tamil Nadu,10-03-2018 08:30,6.57
Tamil Nadu,14-11-2018 08:30,7.23
Tamil Nadu,12-05-2018 08:30,6.9
Tamil Nadu,01-02-2019 08:30,7.4
Tamil Nadu,02-04-2019 08:30,6.9
Tamil Nadu,03-06-2019 08:30,6.9
Tamil Nadu,04-08-2019 08:30,7.5
Tamil Nadu,05-06-2019 08:30,6.6
Tamil Nadu,06-04-2019 08:30,5.9
Tamil Nadu,07-08-2019 08:30,5.7
Tamil Nadu,08-06-2019 08:30,6
Tamil Nadu,09-06-2019 08:30,6.5
Tamil Nadu,10-03-2019 08:30,6.1
Tamil Nadu,11-05-2019 08:30,7.7
Tamil Nadu,12-05-2019 08:30,7.7
Tamil Nadu,01-10-2020 08:30,7.3
Tamil Nadu,02-07-2020 08:30,7.4
Tamil Nadu,03-09-2020 08:30,7.4
Tamil Nadu,13-04-2020 08:30,7.7
Tamil Nadu,05-06-2020 08:30,8.3
Tamil Nadu,06-10-2020 08:30,6.8
Tamil Nadu,18-07-2020 08:30,6.2
Tamil Nadu,08-12-2020 08:30,7.8
Tamil Nadu,14-09-2020 08:30,6.6
Tamil Nadu,28-10-2020 08:30,6.7
Tamil Nadu,11-06-2020 08:30,6.9
Tamil Nadu,14-12-2020 08:30,6.9
Tamil Nadu,01-03-2018 08:30,7.12
Tamil Nadu,02-03-2018 08:30,7.88
Tamil Nadu,03-07-2018 08:30,7.78
Tamil Nadu,04-04-2018 08:30,6.62
Tamil Nadu,05-02-2018 08:30,6.96
Tamil Nadu,06-10-2018 08:30,7.26
Tamil Nadu,07-04-2018 08:30,6.52
Tamil Nadu,08-10-2018 08:30,6.69
Tamil Nadu,09-05-2018 08:30,6.75
Tamil Nadu,10-03-2018 08:30,6.78
Tamil Nadu,14-11-2018 08:30,7.43
Tamil Nadu,12-05-2018 08:30,7.2
Tamil Nadu,03-06-2019 08:30,7
Tamil Nadu,04-08-2019 08:30,7.8
Tamil Nadu,05-06-2019 08:30,7.1
Tamil Nadu,06-04-2019 08:30,6.9
Tamil Nadu,07-08-2019 08:30,5.9
Tamil Nadu,08-06-2019 08:30,5.9
Tamil Nadu,09-06-2019 08:30,6.6
Tamil Nadu,11-05-2019 08:30,7.2
Tamil Nadu,12-05-2019 08:30,7.2
Tamil Nadu,01-10-2020 08:30,6.9
Tamil Nadu,02-07-2020 08:30,7.4
Tamil Nadu,03-09-2020 08:30,7.1
Tamil Nadu,13-04-2020 08:30,7.8
Tamil Nadu,05-06-2020 08:30,8
Tamil Nadu,06-10-2020 08:30,7.1
Tamil Nadu,18-07-2020 08:30,6.6
Tamil Nadu,18-08-2020 08:30,7.5
Tamil Nadu,14-09-2020 08:30,7.1
Tamil Nadu,28-10-2020 08:30,6.2
Tamil Nadu,11-06-2020 08:30,6.8
Tamil Nadu,14-12-2020 08:30,7
Tamil Nadu,01-11-2018 08:30,7.49
Tamil Nadu,14-02-2018 08:30,7.33
Tamil Nadu,08-09-2018 08:30,7.11
Tamil Nadu,09-10-2018 08:30,8.14
Tamil Nadu,10-10-2018 08:30,7.67
Tamil Nadu,11-09-2018 08:30,7.38
Tamil Nadu,12-10-2018 08:30,8.2
Tamil Nadu,01-09-2019 08:30,8.1
Tamil Nadu,03-11-2019 08:30,7.9
Tamil Nadu,04-09-2019 08:30,7.9
Tamil Nadu,13-05-2019 08:30,7.9
Tamil Nadu,09-06-2019 08:30,6.8
Tamil Nadu,10-09-2019 08:30,7.3
Tamil Nadu,11-11-2019 08:30,7.6
Tamil Nadu,12-12-2019 08:30,8.1
Tamil Nadu,21-01-2020 08:30,8.1
Tamil Nadu,13-02-2020 08:30,8.1
Tamil Nadu,19-03-2020 08:30,8.4
